S,tA,tB,synA,synB
"(np.int64(15), np.int64(28), np.int64(33), np.int64(40))",1.8564951988554856,4.016988191422177,0.03379940127247005,0.018379296897119923
"(np.int64(15), np.int64(28), np.int64(34), np.int64(37))",2.508912697493837,2.7357152949463956,0.012529981395233425,0.008768918426112715
"(np.int64(15), np.int64(29), np.int64(31), np.int64(39))",3.7665337464417687,3.4249146828786183,0.01698482507833643,0.018908076424152043
"(np.int64(15), np.int64(29), np.int64(40), np.int64(41))",5.794858029278786,6.613910612033204,0.01745516405296943,0.011187989611301963
"(np.int64(15), np.int64(30), np.int64(39), np.int64(40))",9.217246276087325,8.58453547034567,0.0036257388167548754,0.031028817743793735
"(np.int64(15), np.int64(32), np.int64(37), np.int64(40))",3.360742442574148,5.8931750406644445,0.018232013350989118,0.028745009445623526
"(np.int64(15), np.int64(33), np.int64(42), np.int64(43))",3.762848161807678,3.5391977976251088,0.030798737500980167,0.024336196885306194
"(np.int64(15), np.int64(34), np.int64(41), np.int64(42))",3.6513986055006944,3.9539084867395307,0.00823079922415737,0.009151856899279887
"(np.int64(15), np.int64(35), np.int64(38), np.int64(42))",10.590372815034318,6.137917872430414,0.01662617808945699,0.019092694497032214
"(np.int64(15), np.int64(39), np.int64(40), np.int64(43))",11.026968305974421,8.17401154461895,0.017112212754601064,0.02673710048100375
"(np.int64(16), np.int64(17), np.int64(21), np.int64(27))",6.582415838838166,3.670031334153474,0.0266532017034965,0.005596220263470064
"(np.int64(16), np.int64(17), np.int64(25), np.int64(40))",3.5120533641075067,7.025040556858302,0.014214800468805855,0.02342735203539026
"(np.int64(16), np.int64(17), np.int64(35), np.int64(37))",3.317068316377197,2.9791552276696773,0.03107505177457026,0.031145819827120502
"(np.int64(16), np.int64(17), np.int64(35), np.int64(40))",7.27705402845977,3.923670050481914,0.020853761875803234,0.018797831937581222
"(np.int64(16), np.int64(18), np.int64(20), np.int64(22))",1.9775688535906326,2.1351147001782875,0.025149528379418418,0.01840209020744099
"(np.int64(16), np.int64(18), np.int64(20), np.int64(41))",3.790723784263667,1.9525343597252705,0.00307066305783954,0.007426031646901365
"(np.int64(16), np.int64(18), np.int64(20), np.int64(42))",7.978239916286782,9.576455543139904,0.020308998257454802,0.015290924522207705
"(np.int64(16), np.int64(18), np.int64(21), np.int64(23))",5.508559135857434,3.5837959296033577,0.02127337134272478,0.01993888125721921
"(np.int64(16), np.int64(18), np.int64(22), np.int64(39))",7.209647770936884,5.319473790460083,0.04887268046607618,0.024279609988365425
"(np.int64(16), np.int64(18), np.int64(22), np.int64(42))",4.0850173413746536,2.3190903071193127,0.019556267473921807,0.01968837581209204
"(np.int64(16), np.int64(18), np.int64(23), np.int64(38))",11.582770406092452,4.252100779924291,0.02004222304670078,0.018056097102044366
"(np.int64(16), np.int64(18), np.int64(25), np.int64(38))",4.684351893324217,1.7540026206064179,0.04095752824472665,0.018307523075230092
"(np.int64(16), np.int64(19), np.int64(20), np.int64(35))",3.28264094953358,3.03827088129458,0.011716278131711055,0.009901489253349327
"(np.int64(16), np.int64(19), np.int64(21), np.int64(24))",5.69893534529769,4.640540163425642,0.024910907587246678,0.013923085247434241
"(np.int64(16), np.int64(19), np.int64(21), np.int64(29))",6.704520612798818,4.174213934247335,0.04988925906951969,0.01910883854604961
"(np.int64(16), np.int64(19), np.int64(23), np.int64(36))",5.129781174815732,2.7907556656676764,0.007375707359274508,0.005959697578664547
"(np.int64(16), np.int64(19), np.int64(26), np.int64(37))",3.762354708491475,3.5016858322198567,0.014806522423552959,0.016564883698512944
"(np.int64(16), np.int64(19), np.int64(28), np.int64(32))",2.155851157380974,2.7180480011624173,0.032194040328015205,0.033550553506468184
"(np.int64(16), np.int64(20), np.int64(27), np.int64(36))",3.3934224915172924,4.033933497388082,0.02176361431474294,0.023686159100227422
"(np.int64(16), np.int64(20), np.int64(30), np.int64(43))",8.896460464097778,12.422067204429123,0.0035873082829634972,0.021558773868421643
"(np.int64(16), np.int64(21), np.int64(23), np.int64(29))",3.1191111263567226,4.747407469664512,0.023858925806449438,0.008046051649979735
"(np.int64(16), np.int64(21), np.int64(24), np.int64(30))",5.928765441123931,2.9269071054298954,0.0,0.025631181022033767
"(np.int64(16), np.int64(21), np.int64(25), np.int64(36))",4.487531098644839,3.3301971944436315,0.02779886343760407,0.011306698706125995
"(np.int64(16), np.int64(21), np.int64(26), np.int64(40))",5.8461296276267225,4.865158513792021,0.02591902988497974,0.013118585875422362
"(np.int64(16), np.int64(21), np.int64(30), np.int64(31))",5.731246028956411,2.7557972524943137,0.009328864685852922,0.021414563957940613
"(np.int64(16), np.int64(21), np.int64(34), np.int64(38))",8.131596911944987,2.700754083797939,0.00607646919803273,0.007572581048076232
"(np.int64(16), np.int64(21), np.int64(35), np.int64(41))",2.832432474341059,1.3324980985593835,0.007905688822960388,0.010851115458036298
"(np.int64(16), np.int64(21), np.int64(36), np.int64(38))",8.131596911944987,2.700754083797939,0.00607646919803273,0.007572581048076232
"(np.int64(16), np.int64(22), np.int64(26), np.int64(29))",1.8133798589935575,5.436696761367815,0.015308957211198626,0.01634865903173044
"(np.int64(16), np.int64(22), np.int64(28), np.int64(38))",5.14776319339318,2.9467125419374467,0.018579616728965798,0.023101997094079008
"(np.int64(16), np.int64(22), np.int64(31), np.int64(33))",3.0704951060444694,2.6734387175536836,0.01299347464577516,0.023947727901433846
"(np.int64(16), np.int64(22), np.int64(37), np.int64(39))",2.4059273610448173,4.319694919969554,0.013599994269692939,0.011000560176015473
"(np.int64(16), np.int64(22), np.int64(38), np.int64(40))",9.94155968290201,4.239829219116419,0.04841743214750738,0.03064552059806247
"(np.int64(16), np.int64(23), np.int64(25), np.int64(31))",5.280423853175095,2.283808821235968,0.013351822341546637,0.008587608822030246
"(np.int64(16), np.int64(23), np.int64(26), np.int64(33))",2.9593801916901077,2.102091322375182,0.012863164484181233,0.017951145562863147
"(np.int64(16), np.int64(23), np.int64(28), np.int64(29))",5.492146075552359,5.985047028898291,0.007484763095255587,0.006183508545873462
"(np.int64(16), np.int64(23), np.int64(29), np.int64(34))",5.938915646442478,3.238992686094591,0.00391432269317904,0.014343342886354304
"(np.int64(16), np.int64(23), np.int64(32), np.int64(34))",1.8443593860516538,2.6180406821407116,0.01349401929160754,0.012083397130410845
"(np.int64(16), np.int64(23), np.int64(33), np.int64(38))",2.282136087635697,3.2550074127443964,0.008122812635270815,0.012354679646458866
"(np.int64(16), np.int64(23), np.int64(41), np.int64(43))",5.42645498694981,2.8087590307896364,0.007841347445008973,0.0228583250933051
"(np.int64(16), np.int64(24), np.int64(27), np.int64(34))",5.599159786628806,2.809746607449186,-0.008134618429654905,0.020340105720359825
"(np.int64(16), np.int64(24), np.int64(35), np.int64(37))",4.340904006867107,4.606413386407323,0.03283782660004664,0.042089242404540594
"(np.int64(16), np.int64(25), np.int64(29), np.int64(41))",1.8504778165346647,3.660948049478451,0.010293927947139458,0.005673297570736313
"(np.int64(16), np.int64(25), np.int64(33), np.int64(36))",3.6166459308084433,2.4897346287171342,0.0187293200919455,0.02201192109440453
"(np.int64(16), np.int64(25), np.int64(33), np.int64(39))",7.556187252521989,1.3534325232267568,0.020760909853643872,0.015365695967040849
"(np.int64(16), np.int64(25), np.int64(36), np.int64(39))",4.377118012071426,4.8929348018194405,0.020349486434575126,0.01883367609034503
"(np.int64(16), np.int64(26), np.int64(31), np.int64(43))",4.409247031751924,3.847591223427493,0.04237334223583078,0.038177545533768065
"(np.int64(16), np.int64(26), np.int64(35), np.int64(39))",2.5058995261662034,3.377865655066883,0.022075109420683914,0.02259202800731086
"(np.int64(16), np.int64(26), np.int64(38), np.int64(39))",8.398329029977456,5.163014541051957,0.025271943460778656,0.010290782992109948
"(np.int64(16), np.int64(27), np.int64(32), np.int64(40))",5.906684381155593,6.478946721844155,-0.007806603226966136,0.012574577048156121
"(np.int64(16), np.int64(27), np.int64(34), np.int64(35))",5.114322577556159,3.7738023789307147,-0.020492988469822837,0.0004468393543296534
"(np.int64(16), np.int64(28), np.int64(29), np.int64(41))",4.295289407144247,1.8752635487189175,0.02396345450497883,0.00290111570260021
"(np.int64(16), np.int64(28), np.int64(31), np.int64(35))",2.5238187100067027,2.0997643717199943,0.034908189059570494,0.03365058951243405
"(np.int64(16), np.int64(28), np.int64(31), np.int64(41))",2.3139485899326595,2.1353391215095736,0.014666757901034888,0.009542182543099575
"(np.int64(16), np.int64(28), np.int64(36), np.int64(42))",3.6103271296724158,3.6425340353364626,0.02081003237266643,0.016854189624271543
"(np.int64(16), np.int64(28), np.int64(40), np.int64(41))",7.325807723447498,2.429234640812854,0.005117298460300512,0.005646700197834198
"(np.int64(16), np.int64(29), np.int64(31), np.int64(32))",2.042791244606429,5.885383247209548,0.023451070885382008,0.00772077357919998
"(np.int64(16), np.int64(29), np.int64(33), np.int64(36))",3.5702075184535684,5.365105116372964,0.029694329319957857,0.030865403229629718
"(np.int64(16), np.int64(29), np.int64(36), np.int64(42))",4.209535139949237,4.135594757724754,0.022607991589991938,0.020255356670002
"(np.int64(16), np.int64(30), np.int64(34), np.int64(40))",11.874870500537057,5.746469164001594,0.029066631447333346,0.024417909084390566
"(np.int64(16), np.int64(30), np.int64(35), np.int64(43))",3.0612606250712804,5.604224816005251,0.01898363618815302,0.01588556319972989
"(np.int64(16), np.int64(31), np.int64(36), np.int64(40))",2.7774846068807815,6.114462688996049,0.025091875619056125,0.034622129022709
"(np.int64(16), np.int64(31), np.int64(39), np.int64(41))",1.7357812773414978,6.156141684025194,0.0067137327886077625,0.017019784176441566
"(np.int64(16), np.int64(31), np.int64(39), np.int64(42))",5.675826372724503,5.1195216198462665,0.030935210818188397,0.04820025998883293
"(np.int64(16), np.int64(34), np.int64(35), np.int64(39))",14.696176035999354,6.895215471185829,0.0005981398242422831,4.778454965048695e-09
"(np.int64(16), np.int64(34), np.int64(36), np.int64(43))",2.4411102657838994,3.7496857925695766,0.00026877337839048554,0.0004177162140581725
"(np.int64(16), np.int64(34), np.int64(37), np.int64(38))",3.6055692443594727,2.443086793017636,0.05698013137618052,0.023190014544472115
"(np.int64(16), np.int64(36), np.int64(37), np.int64(38))",3.6055692443594727,2.443086793017636,0.05698013137618052,0.023190014544472115
"(np.int64(16), np.int64(36), np.int64(40), np.int64(41))",2.3258372620194185,2.7409136445764126,0.008862917654045122,0.014906874258982294
"(np.int64(17), np.int64(18), np.int64(19), np.int64(34))",3.5404775559813606,2.8836333566077075,0.008228901904756003,0.007100054788036325
"(np.int64(17), np.int64(18), np.int64(22), np.int64(27))",7.180677719922636,7.286058783979522,0.009348141185267611,0.04510069292194607
"(np.int64(17), np.int64(18), np.int64(27), np.int64(41))",3.2221428177636784,4.992357075995669,0.0006507677112963517,0.010939515497640051
"(np.int64(17), np.int64(18), np.int64(31), np.int64(41))",1.834783257367789,2.101257170381511,0.01266534861101376,0.014439347194649454
"(np.int64(17), np.int64(18), np.int64(35), np.int64(43))",1.9267059764629482,2.244030093096297,0.03574265989884917,0.04455446938166385
"(np.int64(17), np.int64(19), np.int64(21), np.int64(29))",9.21573432349556,4.183735492943736,0.00025142257484389585,0.03287920695375124
"(np.int64(17), np.int64(19), np.int64(22), np.int64(35))",4.508698451804621,2.4090730296704304,0.014283123742596215,0.00811133540319331
"(np.int64(17), np.int64(19), np.int64(33), np.int64(42))",2.911329836309779,3.247430565736134,0.03220983084303719,0.03876303394648006
"(np.int64(17), np.int64(20), np.int64(21), np.int64(38))",7.302341097076156,2.955796367733012,0.0027283885174551603,0.016055438975427716
"(np.int64(17), np.int64(20), np.int64(23), np.int64(31))",3.603983522009994,2.636051631342113,0.014554969668926221,0.01437709958126554
"(np.int64(17), np.int64(20), np.int64(25), np.int64(41))",3.0636005698643642,1.6305671980801766,0.007264240407600098,0.006386916075040605
"(np.int64(17), np.int64(20), np.int64(35), np.int64(39))",9.326982369572285,4.922924873087772,0.005064499535905487,0.005033615591508278
"(np.int64(17), np.int64(21), np.int64(24), np.int64(43))",15.092929842998496,3.6999386821956843,0.01198750575318619,0.014656127294532029
"(np.int64(17), np.int64(21), np.int64(31), np.int64(35))",2.89089088332717,1.9370511078707289,-0.00895992766514031,0.028647847934688553
"(np.int64(17), np.int64(22), np.int64(23), np.int64(38))",10.722499012785633,3.4941489091482723,0.022676808683922856,0.007030299863669209
"(np.int64(17), np.int64(22), np.int64(23), np.int64(41))",1.408244387235204,1.1632943144903012,0.009203046259105285,0.007334023016025593
"(np.int64(17), np.int64(22), np.int64(27), np.int64(42))",2.6617402389039486,3.6516213761599543,0.04627047621256564,0.06446928039134414
"(np.int64(17), np.int64(23), np.int64(26), np.int64(41))",9.888596175305123,3.3630488804111516,0.01387848620017662,0.026003189167336127
"(np.int64(17), np.int64(23), np.int64(28), np.int64(41))",2.3117004142085227,1.7503146720442377,0.005750497986803715,0.007782239702645688
"(np.int64(17), np.int64(23), np.int64(39), np.int64(43))",7.436811797456955,7.7957400109745505,0.024914166099182067,0.008114390949381156
"(np.int64(17), np.int64(24), np.int64(29), np.int64(43))",2.752961932023936,3.0724976417802665,0.09270594338273208,0.028859840745494636
"(np.int64(17), np.int64(24), np.int64(35), np.int64(37))",2.995111250967826,4.3448681097706485,0.01179267406048301,0.020825343013902153
"(np.int64(17), np.int64(24), np.int64(37), np.int64(40))",4.4746160826321,4.684222967665429,0.031981682377362985,0.035265531286231444
"(np.int64(17), np.int64(24), np.int64(40), np.int64(42))",5.994898472434745,8.740926713985164,0.028728357697070717,0.04393171019426956
"(np.int64(17), np.int64(25), np.int64(26), np.int64(28))",4.372745003539514,1.510946024313492,0.02241211375651775,0.020021113953014313
"(np.int64(17), np.int64(25), np.int64(26), np.int64(32))",2.7507442793635235,1.9427973860391714,0.022099110025775692,0.005333964400553781
"(np.int64(17), np.int64(26), np.int64(27), np.int64(41))",4.096908119294097,6.87117909334974,0.006722451952865138,0.019328474609177193
"(np.int64(17), np.int64(26), np.int64(30), np.int64(34))",5.0673603066323,3.204751848588535,0.017306610007591372,0.027328177043492108
"(np.int64(17), np.int64(26), np.int64(30), np.int64(42))",5.539886546417362,3.2946675414416084,0.017821269178049715,0.02168728861653968
"(np.int64(17), np.int64(26), np.int64(39), np.int64(41))",8.655317951195224,6.771727898846876,0.003844548905313494,0.013403426249494088
"(np.int64(17), np.int64(27), np.int64(28), np.int64(32))",6.959563171139988,4.191255266309568,-0.007108064486428867,0.020609445325663223
"(np.int64(17), np.int64(27), np.int64(35), np.int64(43))",5.292251678003849,3.311857103442816,0.08861626257694522,0.010652993333945315
"(np.int64(17), np.int64(27), np.int64(42), np.int64(43))",6.379719167477193,8.568797691944628,0.012174622252385081,0.03530549069067024
"(np.int64(17), np.int64(28), np.int64(36), np.int64(39))",3.458533552326328,6.630588200073228,0.01298417055717116,0.01976008957507025
"(np.int64(17), np.int64(32), np.int64(35), np.int64(43))",2.2623811415903887,3.205888430154318,0.030684479721181712,0.035320106846776
"(np.int64(17), np.int64(34), np.int64(36), np.int64(39))",6.468400988703063,5.763976466390297,1.330955107403664e-05,5.593531526848494e-09
"(np.int64(17), np.int64(39), np.int64(40), np.int64(43))",8.70834127525089,10.127627721328532,0.02982394362828933,0.03609157143551489
"(np.int64(18), np.int64(19), np.int64(21), np.int64(28))",5.217399642974144,5.003378679698198,0.006451854044109195,0.01762376493294826
"(np.int64(18), np.int64(19), np.int64(23), np.int64(29))",7.388295742945646,2.998824707055854,0.01147416729004258,0.009133424823287495
"(np.int64(18), np.int64(19), np.int64(26), np.int64(38))",8.683414527679679,4.1735060196649725,0.04499983211281666,0.007821750375424874
"(np.int64(18), np.int64(19), np.int64(27), np.int64(41))",8.646900723248715,3.3646425736127314,0.003103059717633583,0.0035176270454018166
"(np.int64(18), np.int64(19), np.int64(30), np.int64(37))",6.241374631869205,8.155934449757813,0.04422624940548869,0.013380761329785162
"(np.int64(18), np.int64(19), np.int64(34), np.int64(35))",5.278024820732571,3.793393288312416,0.0005055655811656568,1.1746730129713612e-06
"(np.int64(18), np.int64(19), np.int64(34), np.int64(40))",7.947308340103664,5.921652057909871,0.026861040305810713,0.01061797186712643
"(np.int64(18), np.int64(20), np.int64(22), np.int64(25))",2.578087262414739,2.887277258310763,0.02576618602270342,0.020207571858369744
"(np.int64(18), np.int64(20), np.int64(22), np.int64(41))",3.0874383582638676,2.3299751690901926,0.005150881893564385,0.008364962026739309
"(np.int64(18), np.int64(20), np.int64(24), np.int64(31))",4.121955986288379,3.5470193763852866,0.018735535603780606,0.01846289697523651
"(np.int64(18), np.int64(20), np.int64(28), np.int64(34))",2.8117826420582226,3.1298184369773963,0.03160142587995718,0.020552678919727563
"(np.int64(18), np.int64(20), np.int64(30), np.int64(34))",5.583785825559,6.153482425899648,0.05771726086983853,0.019464951391150342
"(np.int64(18), np.int64(20), np.int64(39), np.int64(41))",7.565896433965275,6.589663001140274,0.004874281942199077,0.004962033819876921
"(np.int64(18), np.int64(21), np.int64(24), np.int64(28))",2.9953204374678575,5.6513727305404675,0.02827059862477066,0.02007806734113149
"(np.int64(18), np.int64(21), np.int64(26), np.int64(43))",2.2551071851312843,12.675469079414734,-0.001962389357125005,0.016516123290524876
"(np.int64(18), np.int64(21), np.int64(27), np.int64(28))",7.096570160744519,2.9216990791553568,0.04121059956615658,0.03872382539086361
"(np.int64(18), np.int64(21), np.int64(27), np.int64(34))",7.555613811665804,2.7687666209690605,0.0,0.0149037606814304
"(np.int64(18), np.int64(21), np.int64(30), np.int64(43))",2.3153363629495707,3.431762321283867,0.015157448346061031,0.022334770071397947
"(np.int64(18), np.int64(21), np.int64(35), np.int64(36))",2.5033558844280974,6.834029614458328,0.0005787596998133582,0.0009934418016164237
"(np.int64(18), np.int64(22), np.int64(30), np.int64(34))",3.7358273097247783,4.515311982312346,0.022405348534913827,0.019354957015250918
"(np.int64(18), np.int64(22), np.int64(31), np.int64(42))",2.5776066778765445,1.5943208389228924,0.01892835867787168,0.01940701396025002
"(np.int64(18), np.int64(22), np.int64(32), np.int64(41))",2.297174383230809,2.0165438545046146,0.012898849176784521,0.010764656125544003
"(np.int64(18), np.int64(22), np.int64(33), np.int64(39))",4.557398628359434,5.76067033231994,0.029600716545820638,0.02166919286127622
"(np.int64(18), np.int64(22), np.int64(35), np.int64(42))",2.4126292933693363,1.7594431406736923,0.028209418600353087,0.014149295431044151
"(np.int64(18), np.int64(22), np.int64(41), np.int64(42))",3.001942620756761,1.968930475911325,0.01805941915349829,0.009610330030649261
"(np.int64(18), np.int64(23), np.int64(26), np.int64(40))",12.440160749565086,5.858925458132825,0.02202142114838912,0.01575119694394589
"(np.int64(18), np.int64(23), np.int64(29), np.int64(32))",2.629027600053628,1.9432496597360782,0.010745889991793378,0.017154192346790054
"(np.int64(18), np.int64(24), np.int64(30), np.int64(31))",4.147758368919678,3.905335468853288,0.032606129839753306,0.028750321498997256
"(np.int64(18), np.int64(25), np.int64(28), np.int64(39))",6.3862048483480685,2.2368533417774743,0.017912676840572295,0.014231271543293622
"(np.int64(18), np.int64(25), np.int64(33), np.int64(38))",4.681329111445556,3.160084551730772,0.047044916256946956,0.013068308914194304
"(np.int64(18), np.int64(25), np.int64(35), np.int64(43))",2.912672604539713,3.6405050336296103,0.019208305158429972,0.012516861281688607
"(np.int64(18), np.int64(25), np.int64(36), np.int64(41))",3.3458207766542793,2.866157908183888,0.01817581735303242,0.011167488853077945
"(np.int64(18), np.int64(26), np.int64(31), np.int64(37))",1.7590425791858633,1.2769633439825807,0.03136815016738903,0.019135468523122867
"(np.int64(18), np.int64(26), np.int64(36), np.int64(42))",2.2698106387816086,2.401720639905786,0.019699264010831996,0.019537247361188004
"(np.int64(18), np.int64(27), np.int64(28), np.int64(35))",3.6659695826265173,3.258036021351623,-0.012741953564415764,0.019002363337703665
"(np.int64(18), np.int64(27), np.int64(28), np.int64(43))",1.8037694929222123,3.014346027194762,0.00607454068589619,0.04102608976158095
"(np.int64(18), np.int64(27), np.int64(31), np.int64(39))",3.3566443362836784,7.390141707626512,-0.009038307038814364,0.025183240314370692
"(np.int64(18), np.int64(27), np.int64(33), np.int64(36))",2.84701955387882,7.63366182758403,-0.01706521401664618,0.02794626241898146
"(np.int64(18), np.int64(27), np.int64(37), np.int64(39))",4.879682215356276,11.615536907848297,-0.017920066773178478,0.023900422416280542
"(np.int64(18), np.int64(28), np.int64(29), np.int64(31))",3.0523717235512184,1.9360186480123114,0.09519895194124306,0.01723451546369814
"(np.int64(18), np.int64(29), np.int64(36), np.int64(43))",3.7472921761385454,3.6901904248222257,0.0028073964977972654,0.004897600846029637
"(np.int64(18), np.int64(29), np.int64(39), np.int64(42))",7.149267923720517,6.277880377320828,0.02890435482350806,0.018901062676451086
"(np.int64(18), np.int64(30), np.int64(33), np.int64(37))",7.374517732525198,3.7235449170887263,0.03394699612279273,0.027134098684352126
"(np.int64(18), np.int64(31), np.int64(37), np.int64(42))",2.4651364333055716,2.2501692924448817,0.012607592605257567,0.01478769123712742
"(np.int64(18), np.int64(31), np.int64(38), np.int64(42))",6.141731655240406,4.939687369514315,0.026170157100087632,0.03606354586981142
"(np.int64(18), np.int64(31), np.int64(40), np.int64(41))",4.190350942332833,3.532077224837641,0.007183540169857561,0.015058482594265565
"(np.int64(18), np.int64(33), np.int64(42), np.int64(43))",3.7154804788189044,4.648333425650952,0.030776959771359857,0.03599525014535154
"(np.int64(18), np.int64(34), np.int64(39), np.int64(41))",5.641375224354289,4.1932007858164235,0.005755005405185143,0.009102759976486574
"(np.int64(19), np.int64(20), np.int64(22), np.int64(26))",4.147636278918736,4.668361588769829,0.010389527998478698,0.00797369586765706
"(np.int64(19), np.int64(20), np.int64(22), np.int64(33))",3.628028093664927,3.210755485536625,0.008511668544299966,0.00930228813387024
"(np.int64(19), np.int64(20), np.int64(27), np.int64(39))",4.694835509523339,4.732261859856784,-0.00044612128453236366,0.005084004212023596
"(np.int64(19), np.int64(20), np.int64(28), np.int64(36))",3.7738715739799895,4.605922245761741,0.01640514681932559,0.007005149778798958
"(np.int64(19), np.int64(20), np.int64(30), np.int64(33))",4.08946827088778,4.579693119678142,0.004382912878795886,0.006651298624203328
"(np.int64(19), np.int64(20), np.int64(38), np.int64(40))",7.084258311341393,8.221597821834957,-0.0005778351462654152,0.005327732218642578
"(np.int64(19), np.int64(20), np.int64(39), np.int64(41))",9.527685466093903,4.454536176868957,0.0004270237199864857,0.003360986963551027
"(np.int64(19), np.int64(20), np.int64(39), np.int64(42))",9.99793569556664,10.798679244863926,0.0004276068162867297,0.01863129002733488
"(np.int64(19), np.int64(20), np.int64(40), np.int64(42))",11.80906708423639,12.327167300339424,0.0030552053654839817,0.020708280623995434
"(np.int64(19), np.int64(20), np.int64(40), np.int64(43))",7.444133721196034,14.147698382785293,0.0042769740031664005,0.0060795222298513085
"(np.int64(19), np.int64(21), np.int64(22), np.int64(43))",2.1339224018965828,3.069054921410894,0.008291059681609592,0.03725365530402169
"(np.int64(19), np.int64(21), np.int64(29), np.int64(33))",4.145710536114457,2.54382759478787,0.0014966892993772962,0.018878801489089714
"(np.int64(19), np.int64(21), np.int64(29), np.int64(35))",5.516753895338422,4.881062375848538,0.0445933680906605,0.01057179926404428
"(np.int64(19), np.int64(21), np.int64(30), np.int64(34))",5.965521089524907,4.521056466930653,0.04013920169248064,0.012381946894513662
"(np.int64(19), np.int64(21), np.int64(41), np.int64(42))",4.749374638985689,3.6692126015236557,0.0016084253570557427,0.004419809263209062
"(np.int64(19), np.int64(22), np.int64(25), np.int64(37))",1.0648154343415692,1.9200961806008912,0.01237671329214396,0.006457902888097666
"(np.int64(19), np.int64(22), np.int64(32), np.int64(40))",1.4305150699437685,1.1601773826087216,0.029663001595791494,0.04364496652046357
"(np.int64(19), np.int64(22), np.int64(34), np.int64(35))",2.8397777886111673,3.005596530158345,0.00037399966402429374,1.2546317983086475e-05
"(np.int64(19), np.int64(23), np.int64(26), np.int64(42))",3.4214094963556905,6.667932646327196,0.01664537937654187,0.024337304906940083
"(np.int64(19), np.int64(23), np.int64(29), np.int64(40))",7.504785472705786,7.893611754150499,0.0006356301975610767,0.02104789139734875
"(np.int64(19), np.int64(23), np.int64(37), np.int64(42))",2.37445477726524,3.3542025105844506,0.004813832970759435,0.02850474815111359
"(np.int64(19), np.int64(23), np.int64(41), np.int64(43))",6.555315693953756,2.0466959927446218,0.0020949744345932775,0.007532029363963799
"(np.int64(19), np.int64(24), np.int64(31), np.int64(34))",5.652227724557832,5.075566991580557,0.01708363487399045,0.016833551509583322
"(np.int64(19), np.int64(24), np.int64(31), np.int64(37))",2.389878363083419,2.746158805653994,0.017715444888927734,0.023099606167734432
"(np.int64(19), np.int64(24), np.int64(31), np.int64(40))",5.329995075876108,2.9501265580541096,0.03383337407063036,0.028612218180915305
"(np.int64(19), np.int64(24), np.int64(37), np.int64(43))",5.290223644731635,5.714690276616213,0.01781836297701611,0.02187545350838538
"(np.int64(19), np.int64(24), np.int64(38), np.int64(40))",9.492079450915023,5.965128847874185,0.0004778352934223795,0.014000459761014272
"(np.int64(19), np.int64(24), np.int64(41), np.int64(43))",3.236513837126537,5.024337819616729,0.00394019154102343,0.004093620474685755
"(np.int64(19), np.int64(25), np.int64(27), np.int64(39))",10.638669333314747,5.4489284006195255,-0.00034199941484502894,0.0022206029858206078
"(np.int64(19), np.int64(25), np.int64(29), np.int64(39))",4.252262878628041,12.165132156410975,0.01778215556270879,0.012939891932111758
"(np.int64(19), np.int64(25), np.int64(30), np.int64(31))",3.283221015066027,3.905089830370251,0.00886371056260038,0.014338088629250345
"(np.int64(19), np.int64(25), np.int64(33), np.int64(39))",4.868006116528453,2.787644351297765,0.013318349385685102,0.008982290548626426
"(np.int64(19), np.int64(26), np.int64(30), np.int64(43))",9.472389884494152,7.923728942191791,0.03943505090098798,0.02348758505263726
"(np.int64(19), np.int64(26), np.int64(31), np.int64(34))",5.02058215644564,4.531800405554771,0.017507087709108027,0.013033786177801598
"(np.int64(19), np.int64(26), np.int64(32), np.int64(42))",4.566708956931294,3.3772638592771265,0.0355232677084234,0.03326972397231076
"(np.int64(19), np.int64(26), np.int64(34), np.int64(39))",2.5678906931323358,4.696432107337981,0.020433762761756347,0.010335141622677457
"(np.int64(19), np.int64(26), np.int64(38), np.int64(42))",7.365060617502596,7.593564271529803,0.0878032446650776,0.058919854433344354
"(np.int64(19), np.int64(26), np.int64(40), np.int64(42))",4.5430487669087345,8.409375893292667,0.04572231339737609,0.060625429912035234
"(np.int64(19), np.int64(27), np.int64(32), np.int64(37))",4.01646616471495,3.9763160029950178,-0.0007431878251716872,0.017754961661253787
"(np.int64(19), np.int64(27), np.int64(40), np.int64(42))",6.265900106886305,13.954273097806437,0.0012034625278892763,0.012502591457853374
"(np.int64(19), np.int64(28), np.int64(29), np.int64(37))",3.338184125848521,3.66202431467816,0.017352361919228287,0.03674300208030601
"(np.int64(19), np.int64(28), np.int64(32), np.int64(35))",1.3514041657020388,2.4097731852330737,0.022860859464739813,0.020400011736078305
"(np.int64(19), np.int64(29), np.int64(30), np.int64(31))",4.292527424958018,4.6390999973149984,0.029765620934693482,0.01863946453562304
"(np.int64(19), np.int64(29), np.int64(36), np.int64(41))",4.451660625980127,4.235966964612652,0.010328207927875255,0.0064133921141347194
"(np.int64(19), np.int64(30), np.int64(31), np.int64(32))",2.3564242723061866,2.7131783414810786,0.00527367212829799,0.005813399670680064
"(np.int64(19), np.int64(31), np.int64(32), np.int64(35))",4.009617126784071,4.072073743753648,0.005371330613959224,0.0039048866451822928
"(np.int64(19), np.int64(32), np.int64(33), np.int64(35))",6.705574390340289,6.7005323787335165,0.017670994703494092,0.01459779584532761
"(np.int64(19), np.int64(32), np.int64(34), np.int64(39))",5.881971356408629,4.64453316742029,0.018985916735041908,0.014257650438647351
